User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charging Duration,State of Charge (Change %),Charging Rate kW
User_333,Tesla Model 3,6.168895844,Station_46,Chicago,2024-01-14 20:00:00,2024-01-14 21:04:00,50.59695131,9.860027648,27.98654385,Night,29.94222931,73.75879865,211.6346842,33.23430132,2.0,Level 2,Long-Distance Traveler,64.0,43.81656934,47.434641853125
User_334,Hyundai Kona,75.0,Station_387,Chicago,2024-01-14 21:00:00,2024-01-14 23:34:00,42.91893734,11.05016894,17.58563509,Morning,71.30305101,95.31144686,56.54474447,19.37429264,7.0,Level 1,Commuter,154.0,24.00839585,16.721663898701298
User_335,BMW i3,62.0,Station_183,Houston,2024-01-14 22:00:00,2024-01-15 00:47:00,103.8126056,16.59138267,17.66922823,Night,52.79679327,89.35179211,99.94100542,8.330158356,3.100169235,Level 2,Casual Driver,167.0,36.55499884,37.29794213173653
User_336,Nissan Leaf,62.0,Station_268,Chicago,2024-01-14 23:00:00,2024-01-15 00:34:00,70.39888222,20.75090125,20.15830766,Night,84.36276677,62.14760001,240.3347992,-7.880884646,7.0,Level 1,Commuter,94.0,-22.215166759999995,44.93545673617022
User_337,Tesla Model 3,45.62653203,Station_296,San Francisco,2024-01-15 00:00:00,2024-01-15 01:11:00,77.17272374,17.57302562,11.76049861,Afternoon,19.94692588,95.09672125,156.1962255,3.498381006,4.0,Level 2,Casual Driver,71.0,75.14979537,65.21638625915493
User_338,BMW i3,62.0,Station_322,Houston,2024-01-15 01:00:00,2024-01-15 02:54:00,62.19283346,20.45251231,19.47699463,Morning,24.3852456,88.82972948,277.7232645,14.27625134,4.0,DC Fast Charger,Long-Distance Traveler,114.0,64.44448387999999,32.73307024210526
User_339,Hyundai Kona,62.0,Station_100,New York,2024-01-15 02:00:00,2024-01-15 04:46:00,71.91146877,10.55280104,21.33234274,Afternoon,86.48761305,70.89800745,140.097571,-4.764488995,7.0,Level 1,Long-Distance Traveler,166.0,-15.589605599999999,25.992097145783134
User_340,BMW i3,62.0,Station_78,Los Angeles,2024-01-15 03:00:00,2024-01-15 06:37:00,79.97807284,26.69194666,27.85794777,Evening,88.19426953,62.30655559,295.8244837,6.247841392,7.545586233,Level 1,Long-Distance Traveler,217.0,-25.887713939999998,22.113752858986174
User_341,Tesla Model 3,100.0,Station_272,Los Angeles,2024-01-15 04:00:00,2024-01-15 06:20:00,5.775919735,33.74537927,24.98569128,Afternoon,25.11801611,59.04654074,96.33217778,37.10118843,1.0,Level 2,Casual Driver,140.0,33.92852463,2.4753941721428574
User_342,BMW i3,50.0,Station_339,Los Angeles,2024-01-15 05:00:00,2024-01-15 05:44:00,53.81020176,22.3444403,15.79131976,Morning,52.44295176,82.42209465,116.7309835,-0.032872473,2.0,Level 1,Long-Distance Traveler,44.0,29.979142890000006,73.37754785454545
User_343,Chevy Bolt,100.0,Station_162,San Francisco,2024-01-15 06:00:00,2024-01-15 09:34:00,38.66237699,26.72119537,16.31581939,Evening,68.12187775,56.48043705,257.8829431,29.18053678,6.0,Level 2,Commuter,214.0,-11.641440699999997,10.83991878224299
User_344,BMW i3,50.0,Station_44,New York,2024-01-15 07:00:00,2024-01-15 08:38:00,56.6933015,44.99522224,32.99002236,Morning,46.58776208,76.38049503,140.3114417,25.12730865,0.0,DC Fast Charger,Long-Distance Traveler,98.0,29.79273295000001,34.710184591836736
User_345,Nissan Leaf,85.0,Station_238,Houston,2024-01-15 08:00:00,2024-01-15 10:14:00,40.16142185,28.47996213,13.37000579,Evening,35.04453498,94.56359194,93.9952317,13.35438717,2.0,DC Fast Charger,Casual Driver,134.0,59.51905695999999,17.98272620149254
User_346,Nissan Leaf,62.0,Station_134,Houston,2024-01-15 09:00:00,2024-01-15 11:59:00,42.51736092,39.91263736,7.234439777,Morning,88.94643474,63.74334492,191.0776829,10.33319646,4.0,Level 2,Casual Driver,179.0,-25.203089820000002,14.251629358659217
User_347,Chevy Bolt,50.0,Station_461,Los Angeles,2024-01-15 10:00:00,2024-01-15 11:33:00,29.2984456,30.97941057,37.16469844,Afternoon,100.0,97.05902047,296.2236692,7.640810712,7.0,Level 2,Commuter,93.0,-2.940979530000007,18.902222967741935
User_348,Tesla Model 3,50.0,Station_192,New York,2024-01-15 11:00:00,2024-01-15 12:10:00,67.22515102,37.23601436,21.01415302,Morning,38.02384077,94.3676555,57.59194551,12.26524373,6.0,DC Fast Charger,Commuter,70.0,56.34381473,57.62155801714285
User_349,Nissan Leaf,85.0,Station_356,New York,2024-01-15 12:00:00,2024-01-15 13:40:00,41.9932622,17.92601361,27.99759316,Night,35.80235636,95.56175648,73.04739193,-4.12763092,5.0,Level 1,Casual Driver,100.0,59.75940012,25.195957319999998
User_350,Hyundai Kona,50.0,Station_278,New York,2024-01-15 13:00:00,2024-01-15 14:25:00,76.71844669,44.13745109,35.85250778,Night,10.89608923,69.9591248,247.4083509,27.95543721,0.0,Level 1,Casual Driver,85.0,59.06303557,54.1541976635294
User_351,Nissan Leaf,62.0,Station_18,Chicago,2024-01-15 14:00:00,2024-01-15 17:00:00,60.96907589,6.682750854,37.04926024,Afternoon,75.85725206,92.36496167,266.8210878,20.46556617,6.0,Level 1,Commuter,180.0,16.507709610000006,20.323025296666668
User_352,Nissan Leaf,62.0,Station_12,Chicago,2024-01-15 15:00:00,2024-01-15 15:54:00,48.32460775,19.59383734,49.13746988,Afternoon,27.01497804,55.86102941,161.4030489,3.499341377,2.0,DC Fast Charger,Commuter,54.0,28.84605137,53.69400861111111
User_353,Tesla Model 3,62.0,Station_180,Los Angeles,2024-01-15 16:00:00,2024-01-15 18:14:00,65.54082473,31.8589977,37.48997541,Evening,25.20190341,96.76344205,78.61444616,0.947645051,6.0,Level 2,Commuter,134.0,71.56153864,29.34663793880597
User_354,BMW i3,100.0,Station_123,New York,2024-01-15 17:00:00,2024-01-15 19:43:00,68.74906949,10.76167059,28.29294039,Afternoon,81.28486698,66.07649513,284.8458,13.78965983,3.0,DC Fast Charger,Commuter,163.0,-15.208371850000006,25.306405947239263
User_355,Nissan Leaf,85.0,Station_246,New York,2024-01-15 18:00:00,2024-01-15 20:28:00,67.43740257,16.09934852,14.99636875,Night,89.8707904,93.90137525,36.06023657,34.08218776,3.0,Level 1,Casual Driver,148.0,4.030584849999997,27.339487528378378
User_356,Chevy Bolt,75.0,Station_222,Houston,2024-01-15 19:00:00,2024-01-15 22:11:00,10.45065783,39.8938261,32.560979,Afternoon,82.76444286,60.77776335,85.92100725,20.63494735,0.0,Level 2,Long-Distance Traveler,191.0,-21.986679510000002,3.2829291612565448
User_357,BMW i3,100.0,Station_373,Houston,2024-01-15 20:00:00,2024-01-15 23:40:00,30.805662,18.97988935,18.35319511,Night,60.72720275,61.20655137,155.7144902,29.11438027,5.0,Level 2,Casual Driver,220.0,0.4793486200000032,8.401544181818183
User_358,Hyundai Kona,85.0,Station_51,Los Angeles,2024-01-15 21:00:00,2024-01-15 21:38:00,62.09565923,30.52868479,8.860047395,Afternoon,43.88619085,81.46898348,285.7904587,-8.559081243,1.0,Level 1,Commuter,38.0,37.58279263000001,98.04577773157895
User_359,Tesla Model 3,100.0,Station_488,New York,2024-01-15 22:00:00,2024-01-15 23:29:00,28.86406096,38.34408586,37.44951918,Night,27.67853787,92.57272071,107.0000963,13.19447936,2.0,Level 2,Casual Driver,89.0,64.89418284,19.458917501123594
User_360,Hyundai Kona,75.0,Station_71,Los Angeles,2024-01-15 23:00:00,2024-01-16 01:34:00,33.37054203,41.92916859,7.409254803,Evening,58.60908208,71.21956042,279.5193619,15.41843342,8.018665733,Level 1,Commuter,154.0,12.610478339999993,13.001509881818182
User_361,BMW i3,77.60847805,Station_480,Houston,2024-01-16 00:00:00,2024-01-16 01:18:00,73.09045077,30.38880381,9.595163794,Morning,29.66650146,99.85685077,227.7259802,2.594249726,7.0,DC Fast Charger,Casual Driver,78.0,70.19034930999999,56.22342366923077
User_362,BMW i3,75.0,Station_48,Houston,2024-01-16 01:00:00,2024-01-16 02:20:00,26.99234408,46.58137118,36.50047332,Morning,23.69485787,56.10531021,237.5110205,25.10961225,1.0,Level 2,Commuter,80.0,32.41045234,20.24425806
User_363,BMW i3,85.0,Station_19,Chicago,2024-01-16 02:00:00,2024-01-16 05:37:00,6.938193834,13.28792406,16.88633009,Night,88.6094203,81.44337976,230.3190329,1.201982166,3.0,Level 1,Commuter,217.0,-7.166040539999997,1.9183946084792627
User_364,Hyundai Kona,50.0,Station_262,Los Angeles,2024-01-16 03:00:00,2024-01-16 04:39:00,42.29018027,37.80609636,7.806725651,Afternoon,81.10216204,92.8336046,242.4530431,36.82658398,10.54723654,Level 1,Casual Driver,99.0,11.731442560000005,25.630412284848486
User_365,BMW i3,100.0,Station_84,Los Angeles,2024-01-16 04:00:00,2024-01-16 05:06:00,30.03611838,13.37294905,35.95440543,Afternoon,14.36424919,80.38540837,217.9157161,34.95455888,6.0,DC Fast Charger,Commuter,66.0,66.02115918,27.305562163636363
User_366,Hyundai Kona,62.0,Station_155,New York,2024-01-16 05:00:00,2024-01-16 06:00:00,10.38609378,47.76649444,21.48892071,Morning,56.66366373,73.29028272,188.1506524,16.83051616,0.0,Level 2,Long-Distance Traveler,60.0,16.62661898999999,10.38609378
User_367,BMW i3,50.0,Station_53,New York,2024-01-16 06:00:00,2024-01-16 09:18:00,45.71947918,47.8425566,31.22627601,Night,35.42195,88.85354957,156.8766511,34.2977894,7.0,Level 2,Commuter,198.0,53.431599569999996,13.854387630303032
User_368,Chevy Bolt,50.0,Station_107,Chicago,2024-01-16 07:00:00,2024-01-16 08:31:00,24.5996297,11.82017579,29.23441856,Afternoon,51.18826308,63.46582476,263.8331734,14.20548992,1.0,Level 2,Commuter,91.0,12.277561679999998,16.21953606593407
User_369,BMW i3,62.0,Station_357,San Francisco,2024-01-16 08:00:00,2024-01-16 10:02:00,23.14704768,25.39949364,10.99775279,Morning,76.81997632,50.97279314,61.04731009,15.60505898,4.0,Level 2,Commuter,122.0,-25.847183179999995,11.383793940983606
User_370,Hyundai Kona,85.0,Station_304,San Francisco,2024-01-16 09:00:00,2024-01-16 12:35:00,52.71641215,6.422556539,34.40206564,Night,37.68210272,81.90722842,225.3042081,0.166997605,7.0,DC Fast Charger,Long-Distance Traveler,215.0,44.22512569999999,14.711556879069766
User_371,Nissan Leaf,100.0,Station_135,San Francisco,2024-01-16 10:00:00,2024-01-16 10:43:00,41.9932622,46.48898767,36.94161944,Evening,15.26584144,60.94892255,264.899769,36.56806343,4.0,DC Fast Charger,Casual Driver,43.0,45.683081109999996,58.59524958139534
User_372,BMW i3,48.63693125,Station_443,Los Angeles,2024-01-16 11:00:00,2024-01-16 14:13:00,68.25299905,29.2084268,9.459763979,Afternoon,85.90246196,91.27822447,50.4130249,37.52882264,0.0,Level 2,Long-Distance Traveler,193.0,5.375762510000001,21.21854892746114
User_373,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 12:00:00,2024-01-16 15:13:00,56.42022999,25.40285241,29.84842868,Afternoon,32.61238657,65.16007357,12.80751473,17.59680236,4.0,Level 1,Long-Distance Traveler,193.0,32.547686999999996,17.53996787253886
User_374,Chevy Bolt,75.0,Station_11,Houston,2024-01-16 13:00:00,2024-01-16 14:48:00,52.90446367,15.57205559,18.54288394,Night,89.8386107,97.49538047,36.7436948,32.57385369,3.0,Level 2,Long-Distance Traveler,108.0,7.656769769999997,29.391368705555553
User_375,Tesla Model 3,50.0,Station_143,Los Angeles,2024-01-16 14:00:00,2024-01-16 14:37:00,28.16354561,23.38920535,29.76359555,Morning,72.89998626,18.70034949,23.47388206,15.44621677,3.0,Level 2,Casual Driver,37.0,-54.199636770000005,45.6706145027027
User_376,Chevy Bolt,100.0,Station_192,Los Angeles,2024-01-16 15:00:00,2024-01-16 18:03:00,1.356731547,16.26758641,23.8746236,Night,40.92338001,83.06868682,156.48543,-6.550323205,3.0,Level 1,Commuter,183.0,42.145306809999994,0.44483001540983613
User_377,BMW i3,85.0,Station_387,Los Angeles,2024-01-16 16:00:00,2024-01-16 17:05:00,8.930426485,26.69194666,0.234316994,Morning,86.751489,71.8030306,275.0786019,1.419716904,2.0,Level 2,Long-Distance Traveler,65.0,-14.948458400000007,8.243470601538462
User_378,Nissan Leaf,75.0,Station_378,Chicago,2024-01-16 17:00:00,2024-01-16 18:17:00,55.78297746,46.3333419,30.47364423,Night,29.61436323,88.37842812,10.87998409,14.24049489,4.0,Level 1,Commuter,77.0,58.76406489,43.46725516363636
User_379,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 18:00:00,2024-01-16 19:54:00,16.67359946,32.99482959,28.15617086,Evening,77.48514337,88.66543214,281.8878022,33.72932077,6.0,DC Fast Charger,Long-Distance Traveler,114.0,11.18028876999999,8.775578663157894
User_380,Hyundai Kona,100.0,Station_23,New York,2024-01-16 19:00:00,2024-01-16 19:57:00,13.28071233,59.14854489,13.60743081,Afternoon,76.5582119,81.5820095,257.6075888,4.206090639,5.0,Level 1,Long-Distance Traveler,57.0,5.023797599999995,13.979697189473685
User_381,Nissan Leaf,50.0,Station_181,New York,2024-01-16 20:00:00,2024-01-16 23:45:00,7.668660935,25.45714668,17.36162334,Morning,86.16194217,81.61986322,53.30743848,27.25894496,2.53715851,DC Fast Charger,Long-Distance Traveler,225.0,-4.542078950000004,2.044976249333333
User_382,Hyundai Kona,75.0,Station_293,Houston,2024-01-16 21:00:00,2024-01-17 00:39:00,42.91893734,23.22301592,17.85819103,Evening,70.60042408,89.35441576,71.32019243,33.1090396,4.0,Level 2,Long-Distance Traveler,219.0,18.75399168,11.758612969863014
User_383,Tesla Model 3,62.0,Station_9,Chicago,2024-01-16 22:00:00,2024-01-17 01:57:00,64.94285707,49.31912885,15.32161386,Night,49.30106049,73.24351853,41.76229202,12.25492864,4.0,Level 1,Long-Distance Traveler,237.0,23.942458040000005,16.441229637974683
User_384,BMW i3,100.0,Station_271,New York,2024-01-16 23:00:00,2024-01-17 02:53:00,70.06077676,42.94568337,15.24274876,Morning,95.79218803,66.37502518,164.0286371,38.87241151,1.0,Level 1,Long-Distance Traveler,233.0,-29.41716285000001,18.041401740772532
User_385,Hyundai Kona,85.0,Station_387,Chicago,2024-01-17 00:00:00,2024-01-17 03:57:00,42.91893734,27.85442043,24.65421755,Morning,10.00881854,58.15490031,284.582842,22.16544014,7.0,Level 2,Casual Driver,237.0,48.14608177,10.865553756962024
User_386,Tesla Model 3,100.0,Station_93,Chicago,2024-01-17 01:00:00,2024-01-17 02:20:00,46.55965372,35.77600025,23.55573454,Evening,77.27588158,95.74723144,197.5286464,1.653502301,1.502868788,DC Fast Charger,Commuter,80.0,18.47134985999999,34.91974029
User_387,Nissan Leaf,50.0,Station_454,Houston,2024-01-17 02:00:00,2024-01-17 04:13:00,54.88401336,6.985136805,6.555981505,Night,64.28041815,82.38389625,127.0713209,30.59387793,2.817901717,Level 1,Commuter,133.0,18.103478100000004,24.75970527518797
User_388,Nissan Leaf,50.0,Station_17,Chicago,2024-01-17 03:00:00,2024-01-17 06:19:00,13.72613374,12.48400855,21.09238546,Evening,82.91258265,90.83107621,166.7223838,6.786353391,2.0,Level 1,Casual Driver,199.0,7.918493560000002,4.138532785929648
User_389,Tesla Model 3,75.0,Station_154,Los Angeles,2024-01-17 04:00:00,2024-01-17 06:10:00,74.21975586,3.566653037,29.1650415,Night,55.29384158,90.09711468,156.1962255,3.205102716,4.0,Level 2,Long-Distance Traveler,130.0,34.803273100000006,34.25527193538462
User_390,Nissan Leaf,50.0,Station_405,Chicago,2024-01-17 05:00:00,2024-01-17 05:58:00,20.58138768,37.02662575,31.6837867,Evening,22.54250841,84.67236204,205.507522,6.741767644,2.0,DC Fast Charger,Casual Driver,58.0,62.12985363,21.291090703448276
User_391,Tesla Model 3,75.0,Station_328,Houston,2024-01-17 06:00:00,2024-01-17 08:36:00,36.04757739,49.85189639,7.461577394,Evening,46.32842586,52.15170917,57.6589438,6.876897282,4.0,Level 2,Casual Driver,156.0,5.823283309999994,13.864452842307692
User_392,Hyundai Kona,62.0,Station_149,Houston,2024-01-17 07:00:00,2024-01-17 08:51:00,31.73575031,11.12987276,11.73930094,Evening,58.96875275,81.66823961,87.27410522,-9.56906362,3.0,Level 1,Casual Driver,111.0,22.69948686,17.154459627027027
User_393,Hyundai Kona,85.0,Station_377,Houston,2024-01-17 08:00:00,2024-01-17 08:39:00,64.53824697,17.56016007,32.97335649,Evening,17.18963766,57.13538346,258.3785312,12.32638948,7.0,Level 2,Commuter,39.0,39.9457458,99.28961072307692
User_394,Tesla Model 3,85.0,Station_267,New York,2024-01-17 09:00:00,2024-01-17 11:15:00,41.56862025,27.87688276,37.10922604,Night,25.52830137,73.36154764,240.385116,-2.134070302,0.0,Level 2,Casual Driver,135.0,47.83324627,18.474942333333335
User_395,Hyundai Kona,75.0,Station_422,Los Angeles,2024-01-17 10:00:00,2024-01-17 13:16:00,34.37566974,3.806546848,35.35074338,Afternoon,41.11182645,63.02615987,150.834728,18.00012703,6.0,DC Fast Charger,Long-Distance Traveler,196.0,21.91433342,10.523164206122448
User_396,Hyundai Kona,60.78928025,Station_328,New York,2024-01-17 11:00:00,2024-01-17 14:59:00,12.11809323,7.997038342,37.31386508,Evening,30.06718878,90.20705112,256.2264581,20.98749334,2.0,DC Fast Charger,Casual Driver,239.0,60.13986234000001,3.0421991372384936
User_397,Hyundai Kona,85.0,Station_106,San Francisco,2024-01-17 12:00:00,2024-01-17 12:30:00,48.27254829,43.14231982,10.32993831,Night,60.60395557,71.9541788,161.2107713,33.54745432,4.0,Level 2,Commuter,30.0,11.350223229999997,96.54509658
User_398,Chevy Bolt,50.0,Station_472,Los Angeles,2024-01-17 13:00:00,2024-01-17 14:08:00,26.40210395,47.75905348,10.57056611,Afternoon,29.47601112,87.34323556,247.3403015,22.88374126,7.0,Level 2,Commuter,68.0,57.86722444,23.295974073529415
User_399,BMW i3,62.0,Station_381,Chicago,2024-01-17 14:00:00,2024-01-17 14:50:00,54.62699763,27.77306743,37.76303576,Morning,55.80982586,60.03055718,246.2943567,-4.373660484,2.0,Level 2,Long-Distance Traveler,50.0,4.220731320000006,65.552397156
User_400,Nissan Leaf,75.0,Station_35,Houston,2024-01-17 15:00:00,2024-01-17 16:34:00,69.44996148,49.41673269,15.30724503,Morning,27.56248159,63.29227669,150.1118468,37.89907159,7.0,Level 1,Casual Driver,94.0,35.729795100000004,44.32976264680851
User_401,Chevy Bolt,85.0,Station_119,San Francisco,2024-01-17 16:00:00,2024-01-17 16:44:00,66.18914418,2.535237862,13.99319791,Evening,88.31726132,100.0,69.7400308,21.85316589,1.0,DC Fast Charger,Long-Distance Traveler,44.0,11.68273868,90.25792388181819
User_402,Hyundai Kona,75.0,Station_14,Los Angeles,2024-01-17 17:00:00,2024-01-17 19:41:00,13.66384251,14.33045702,8.275923214,Morning,62.24698008,82.88893035,209.090643,36.08892888,3.0,Level 1,Casual Driver,161.0,20.641950269999995,5.0921152211180125
User_403,Tesla Model 3,71.64548707,Station_14,New York,2024-01-17 18:00:00,2024-01-17 21:37:00,31.81022341,32.83733504,32.94225606,Evening,78.60513123,55.81019315,188.7036355,14.48313566,3.0,DC Fast Charger,Long-Distance Traveler,217.0,-22.794938079999994,8.795453477419354
User_404,Hyundai Kona,62.0,Station_266,Houston,2024-01-17 19:00:00,2024-01-17 20:30:00,79.46231191,25.41252017,18.27246951,Evening,28.46123084,49.09641538,48.23161874,32.53882053,3.0,DC Fast Charger,Long-Distance Traveler,90.0,20.635184540000004,52.97487460666667
User_405,BMW i3,50.0,Station_140,New York,2024-01-17 20:00:00,2024-01-17 22:57:00,26.61520204,22.74396662,29.94315027,Afternoon,59.93105266,69.52130643,193.0036152,28.8980317,5.0,Level 1,Long-Distance Traveler,177.0,9.590253769999997,9.022102386440677
User_406,Hyundai Kona,62.0,Station_294,Los Angeles,2024-01-17 21:00:00,2024-01-17 23:47:00,42.91893734,19.93479978,22.61552715,Morning,45.14644022,83.95513809,284.7546995,28.97260609,4.0,Level 1,Commuter,167.0,38.80869787,15.41997748742515
User_407,Tesla Model 3,100.0,Station_364,Los Angeles,2024-01-17 22:00:00,2024-01-17 23:56:00,64.40334433,35.92852161,14.24660004,Evening,96.11613714,57.3205994,139.549416,5.967630773,7.0,Level 2,Commuter,116.0,-38.79553774000001,33.31207465344827
User_408,BMW i3,75.0,Station_119,San Francisco,2024-01-17 23:00:00,2024-01-18 01:14:00,41.5867128,39.75364157,35.66015447,Morning,76.76630834,55.0412668,53.08775894,-3.176426469,5.0,DC Fast Charger,Casual Driver,134.0,-21.725041539999992,18.620916179104476
User_409,Hyundai Kona,75.0,Station_238,Chicago,2024-01-18 00:00:00,2024-01-18 01:03:00,76.44815981,19.76610681,35.7634289,Afternoon,81.36186446,66.48345027,131.7884615,18.50519213,6.0,DC Fast Charger,Commuter,63.0,-14.87841419,72.80777124761904
User_410,BMW i3,100.0,Station_34,New York,2024-01-18 01:00:00,2024-01-18 03:33:00,19.89879895,33.63605071,30.70829741,Morning,14.36722216,93.02253678,10.02829517,22.18926117,7.0,DC Fast Charger,Long-Distance Traveler,153.0,78.65531462,7.803450568627452
User_411,Nissan Leaf,46.87679655,Station_169,San Francisco,2024-01-18 02:00:00,2024-01-18 04:19:00,25.10086254,24.43460765,30.54739628,Afternoon,19.64174718,65.46861812,289.5420314,-8.675996097,6.0,Level 2,Commuter,139.0,45.826870940000006,10.83490469352518
